sentence_index,chapter,sentence_number,word,word_lc,lemma,lemma_lc,pos,ent_type,ent_iob,stop_wd
451,2,98,Myrtle’ll,myrtle’ll,myrtle’ll,myrtle’ll,NOUN,not_ent,O,False
451,2,98,be,be,be,be,AUX,not_ent,O,True
451,2,98,hurt,hurt,hurt,hurt,VERB,not_ent,O,False
451,2,98,if,if,if,if,SCONJ,not_ent,O,True
451,2,98,you,you,you,you,PRON,not_ent,O,True
451,2,98,do,do,do,do,AUX,not_ent,O,True
451,2,98,n’t,n’t,not,not,PART,not_ent,O,True
451,2,98,come,come,come,come,VERB,not_ent,O,False
451,2,98,up,up,up,up,ADP,not_ent,O,True
451,2,98,to,to,to,to,ADP,not_ent,O,True
451,2,98,the,the,the,the,DET,not_ent,O,True
451,2,98,apartment,apartment,apartment,apartment,NOUN,not_ent,O,False
451,2,98,.,.,.,.,PUNCT,not_ent,O,False
452,2,99,Wo,wo,will,will,AUX,not_ent,O,False
452,2,99,n’t,n’t,not,not,PART,not_ent,O,True
452,2,99,you,you,you,you,PRON,not_ent,O,True
452,2,99,",",",",",",",",PUNCT,not_ent,O,False
452,2,99,Myrtle,myrtle,Myrtle,myrtle,PROPN,PERSON,B,False
452,2,99,?,?,?,?,PUNCT,not_ent,O,False
452,2,99,”,”,"""","""",PUNCT,not_ent,O,False
452,2,99,“,“,"""","""",PUNCT,not_ent,O,False
452,2,99,Come,come,come,come,VERB,not_ent,O,False
452,2,99,on,on,on,on,ADP,not_ent,O,True
452,2,99,",",",",",",",",PUNCT,not_ent,O,False
452,2,99,”,”,"""","""",PUNCT,not_ent,O,False
452,2,99,she,she,she,she,PRON,not_ent,O,True
452,2,99,urged,urged,urge,urge,VERB,not_ent,O,False
452,2,99,.,.,.,.,PUNCT,not_ent,O,False
453,2,100,“,“,"""","""",PUNCT,not_ent,O,False
453,2,100,I,i,I,i,PRON,not_ent,O,True
453,2,100,’ll,’ll,’ll,’ll,AUX,not_ent,O,True
453,2,100,telephone,telephone,telephone,telephone,VERB,not_ent,O,False
453,2,100,my,my,my,my,PRON,not_ent,O,True
453,2,100,sister,sister,sister,sister,NOUN,not_ent,O,False
453,2,100,Catherine,catherine,Catherine,catherine,PROPN,PERSON,B,False
453,2,100,.,.,.,.,PUNCT,not_ent,O,False
454,2,101,She,she,she,she,PRON,not_ent,O,True
454,2,101,’s,’s,’s,’s,AUX,not_ent,O,True
454,2,101,said,said,say,say,VERB,not_ent,O,False
454,2,101,to,to,to,to,PART,not_ent,O,True
454,2,101,be,be,be,be,AUX,not_ent,O,True
454,2,101,very,very,very,very,ADV,not_ent,O,True
454,2,101,beautiful,beautiful,beautiful,beautiful,ADJ,not_ent,O,False
454,2,101,by,by,by,by,ADP,not_ent,O,True
454,2,101,people,people,people,people,NOUN,not_ent,O,False
454,2,101,who,who,who,who,PRON,not_ent,O,True
454,2,101,ought,ought,ought,ought,AUX,not_ent,O,False
454,2,101,to,to,to,to,PART,not_ent,O,True
454,2,101,know,know,know,know,VERB,not_ent,O,False
454,2,101,.,.,.,.,PUNCT,not_ent,O,False
454,2,101,”,”,"""","""",PUNCT,not_ent,O,False
455,2,102,“,“,"""","""",PUNCT,not_ent,O,False
455,2,102,Well,well,well,well,INTJ,not_ent,O,True
455,2,102,",",",",",",",",PUNCT,not_ent,O,False
455,2,102,I,i,I,i,PRON,not_ent,O,True
455,2,102,’d,’d,’d,’d,AUX,not_ent,O,True
455,2,102,like,like,like,like,VERB,not_ent,O,False
455,2,102,to,to,to,to,ADP,not_ent,O,True
455,2,102,",",",",",",",",PUNCT,not_ent,O,False
455,2,102,but,but,but,but,CCONJ,not_ent,O,True
455,2,102,—,—,—,—,PUNCT,not_ent,O,False
455,2,102,”,”,"""","""",PUNCT,not_ent,O,False
455,2,102,We,we,we,we,PRON,not_ent,O,True
455,2,102,went,went,go,go,VERB,not_ent,O,False
455,2,102,on,on,on,on,ADP,not_ent,O,True
455,2,102,",",",",",",",",PUNCT,not_ent,O,False
455,2,102,cutting,cutting,cut,cut,VERB,not_ent,O,False
455,2,102,back,back,back,back,ADV,not_ent,O,True
455,2,102,again,again,again,again,ADV,not_ent,O,True
455,2,102,over,over,over,over,ADP,not_ent,O,True
455,2,102,the,the,the,the,DET,not_ent,O,True
455,2,102,Park,park,Park,park,PROPN,LOC,B,False
455,2,102,toward,toward,toward,toward,ADP,not_ent,O,True
455,2,102,the,the,the,the,DET,not_ent,O,True
455,2,102,West,west,west,west,ADJ,not_ent,O,False
455,2,102,Hundreds,hundreds,hundred,hundred,NOUN,CARDINAL,B,False
455,2,102,.,.,.,.,PUNCT,not_ent,O,False
456,2,103,At,at,at,at,ADP,not_ent,O,True
456,2,103,158th,158th,158th,158th,ADJ,not_ent,O,False
456,2,103,Street,street,Street,street,PROPN,not_ent,O,False
456,2,103,the,the,the,the,DET,not_ent,O,True
456,2,103,cab,cab,cab,cab,NOUN,not_ent,O,False
456,2,103,stopped,stopped,stop,stop,VERB,not_ent,O,False
456,2,103,at,at,at,at,ADP,not_ent,O,True
456,2,103,one,one,one,one,NUM,CARDINAL,B,True
456,2,103,slice,slice,slice,slice,NOUN,not_ent,O,False
456,2,103,in,in,in,in,ADP,not_ent,O,True
456,2,103,a,a,a,a,DET,not_ent,O,True
456,2,103,long,long,long,long,ADJ,not_ent,O,False
456,2,103,white,white,white,white,ADJ,not_ent,O,False
456,2,103,cake,cake,cake,cake,NOUN,not_ent,O,False
456,2,103,of,of,of,of,ADP,not_ent,O,True
456,2,103,apartment,apartment,apartment,apartment,NOUN,not_ent,O,False
456,2,103,-,-,-,-,PUNCT,not_ent,O,False
456,2,103,houses,houses,house,house,NOUN,not_ent,O,False
456,2,103,.,.,.,.,PUNCT,not_ent,O,False
457,2,104,Throwing,throwing,throw,throw,VERB,not_ent,O,False
457,2,104,a,a,a,a,DET,not_ent,O,True
457,2,104,regal,regal,regal,regal,ADJ,not_ent,O,False
457,2,104,homecoming,homecoming,homecoming,homecoming,NOUN,not_ent,O,False
457,2,104,glance,glance,glance,glance,NOUN,not_ent,O,False
457,2,104,around,around,around,around,ADP,not_ent,O,True
457,2,104,the,the,the,the,DET,not_ent,O,True
457,2,104,neighbourhood,neighbourhood,neighbourhood,neighbourhood,NOUN,not_ent,O,False
457,2,104,",",",",",",",",PUNCT,not_ent,O,False
457,2,104,Mrs.,mrs.,Mrs.,mrs.,PROPN,not_ent,O,False
457,2,104,Wilson,wilson,Wilson,wilson,PROPN,PERSON,B,False
457,2,104,gathered,gathered,gather,gather,VERB,not_ent,O,False
457,2,104,up,up,up,up,ADP,not_ent,O,True
457,2,104,her,her,her,her,PRON,not_ent,O,True
457,2,104,dog,dog,dog,dog,NOUN,not_ent,O,False
457,2,104,and,and,and,and,CCONJ,not_ent,O,True
457,2,104,her,her,her,her,PRON,not_ent,O,True
457,2,104,other,other,other,other,ADJ,not_ent,O,True
457,2,104,purchases,purchases,purchase,purchase,NOUN,not_ent,O,False
457,2,104,",",",",",",",",PUNCT,not_ent,O,False
457,2,104,and,and,and,and,CCONJ,not_ent,O,True
457,2,104,went,went,go,go,VERB,not_ent,O,False
457,2,104,haughtily,haughtily,haughtily,haughtily,ADV,not_ent,O,False
457,2,104,in,in,in,in,ADV,not_ent,O,True
457,2,104,.,.,.,.,PUNCT,not_ent,O,False
458,2,105,“,“,"""","""",PUNCT,not_ent,O,False
458,2,105,I,i,I,i,PRON,not_ent,O,True
458,2,105,’m,’m,’m,’m,AUX,not_ent,O,True
458,2,105,going,going,go,go,VERB,not_ent,O,False
458,2,105,to,to,to,to,PART,not_ent,O,True
458,2,105,have,have,have,have,VERB,not_ent,O,True
458,2,105,the,the,the,the,DET,not_ent,O,True
458,2,105,McKees,mckees,McKees,mckees,PROPN,PERSON,B,False
458,2,105,come,come,come,come,VERB,not_ent,O,False
458,2,105,up,up,up,up,ADP,not_ent,O,True
458,2,105,",",",",",",",",PUNCT,not_ent,O,False
458,2,105,”,”,"""","""",PUNCT,not_ent,O,False
458,2,105,she,she,she,she,PRON,not_ent,O,True
458,2,105,announced,announced,announce,announce,VERB,not_ent,O,False
458,2,105,as,as,as,as,SCONJ,not_ent,O,True
458,2,105,we,we,we,we,PRON,not_ent,O,True
458,2,105,rose,rose,rise,rise,VERB,not_ent,O,False
458,2,105,in,in,in,in,ADP,not_ent,O,True
458,2,105,the,the,the,the,DET,not_ent,O,True
458,2,105,elevator,elevator,elevator,elevator,NOUN,not_ent,O,False
458,2,105,.,.,.,.,PUNCT,not_ent,O,False
459,2,106,“,“,"""","""",PUNCT,not_ent,O,False
459,2,106,And,and,and,and,CCONJ,not_ent,O,True
459,2,106,",",",",",",",",PUNCT,not_ent,O,False
459,2,106,of,of,of,of,ADP,not_ent,O,True
459,2,106,course,course,course,course,NOUN,not_ent,O,False
459,2,106,",",",",",",",",PUNCT,not_ent,O,False
459,2,106,I,i,I,i,PRON,not_ent,O,True
459,2,106,got,got,get,get,VERB,not_ent,O,False
459,2,106,to,to,to,to,PART,not_ent,O,True
459,2,106,call,call,call,call,VERB,not_ent,O,True
459,2,106,up,up,up,up,ADP,not_ent,O,True
459,2,106,my,my,my,my,PRON,not_ent,O,True
459,2,106,sister,sister,sister,sister,NOUN,not_ent,O,False
459,2,106,",",",",",",",",PUNCT,not_ent,O,False
459,2,106,too,too,too,too,ADV,not_ent,O,True
459,2,106,.,.,.,.,PUNCT,not_ent,O,False
459,2,106,”,”,"""","""",PUNCT,not_ent,O,False
460,2,107,The,the,the,the,DET,not_ent,O,True
460,2,107,apartment,apartment,apartment,apartment,NOUN,not_ent,O,False
460,2,107,was,was,be,be,AUX,not_ent,O,True
460,2,107,on,on,on,on,ADP,not_ent,O,True
460,2,107,the,the,the,the,DET,not_ent,O,True
460,2,107,top,top,top,top,ADJ,not_ent,O,True
460,2,107,floor,floor,floor,floor,NOUN,not_ent,O,False
460,2,107,—,—,—,—,PUNCT,not_ent,O,False
460,2,107,a,a,a,a,DET,not_ent,O,True
460,2,107,small,small,small,small,ADJ,not_ent,O,False
460,2,107,living,living,living,living,NOUN,not_ent,O,False
460,2,107,-,-,-,-,PUNCT,not_ent,O,False
460,2,107,room,room,room,room,NOUN,not_ent,O,False
460,2,107,",",",",",",",",PUNCT,not_ent,O,False
460,2,107,a,a,a,a,DET,not_ent,O,True
460,2,107,small,small,small,small,ADJ,not_ent,O,False
460,2,107,dining,dining,dining,dining,NOUN,not_ent,O,False
460,2,107,-,-,-,-,PUNCT,not_ent,O,False
460,2,107,room,room,room,room,NOUN,not_ent,O,False
460,2,107,",",",",",",",",PUNCT,not_ent,O,False
460,2,107,a,a,a,a,DET,not_ent,O,True
460,2,107,small,small,small,small,ADJ,not_ent,O,False
460,2,107,bedroom,bedroom,bedroom,bedroom,NOUN,not_ent,O,False
460,2,107,",",",",",",",",PUNCT,not_ent,O,False
460,2,107,and,and,and,and,CCONJ,not_ent,O,True
460,2,107,a,a,a,a,DET,not_ent,O,True
460,2,107,bath,bath,bath,bath,NOUN,not_ent,O,False
460,2,107,.,.,.,.,PUNCT,not_ent,O,False
461,2,108,The,the,the,the,DET,not_ent,O,True
461,2,108,living,living,living,living,NOUN,not_ent,O,False
461,2,108,-,-,-,-,PUNCT,not_ent,O,False
461,2,108,room,room,room,room,NOUN,not_ent,O,False
461,2,108,was,was,be,be,AUX,not_ent,O,True
461,2,108,crowded,crowded,crowd,crowd,VERB,not_ent,O,False
461,2,108,to,to,to,to,ADP,not_ent,O,True
461,2,108,the,the,the,the,DET,not_ent,O,True
461,2,108,doors,doors,door,door,NOUN,not_ent,O,False
461,2,108,with,with,with,with,ADP,not_ent,O,True
461,2,108,a,a,a,a,DET,not_ent,O,True
461,2,108,set,set,set,set,NOUN,not_ent,O,False
461,2,108,of,of,of,of,ADP,not_ent,O,True
461,2,108,tapestried,tapestried,tapestried,tapestried,ADJ,not_ent,O,False
461,2,108,furniture,furniture,furniture,furniture,NOUN,not_ent,O,False
461,2,108,entirely,entirely,entirely,entirely,ADV,not_ent,O,False
461,2,108,too,too,too,too,ADV,not_ent,O,True
461,2,108,large,large,large,large,ADJ,not_ent,O,False
461,2,108,for,for,for,for,ADP,not_ent,O,True
461,2,108,it,it,it,it,PRON,not_ent,O,True
461,2,108,",",",",",",",",PUNCT,not_ent,O,False
461,2,108,so,so,so,so,SCONJ,not_ent,O,True
461,2,108,that,that,that,that,SCONJ,not_ent,O,True
461,2,108,to,to,to,to,PART,not_ent,O,True
461,2,108,move,move,move,move,VERB,not_ent,O,True
461,2,108,about,about,about,about,ADP,not_ent,O,True
461,2,108,was,was,be,be,AUX,not_ent,O,True
461,2,108,to,to,to,to,PART,not_ent,O,True
461,2,108,stumble,stumble,stumble,stumble,VERB,not_ent,O,False
461,2,108,continually,continually,continually,continually,ADV,not_ent,O,False
461,2,108,over,over,over,over,ADP,not_ent,O,True
461,2,108,scenes,scenes,scene,scene,NOUN,not_ent,O,False
461,2,108,of,of,of,of,ADP,not_ent,O,True
461,2,108,ladies,ladies,lady,lady,NOUN,not_ent,O,False
461,2,108,swinging,swinging,swinge,swinge,VERB,not_ent,O,False
461,2,108,in,in,in,in,ADP,not_ent,O,True
461,2,108,the,the,the,the,DET,not_ent,O,True
461,2,108,gardens,gardens,garden,garden,NOUN,not_ent,O,False
461,2,108,of,of,of,of,ADP,not_ent,O,True
461,2,108,Versailles,versailles,Versailles,versailles,PROPN,GPE,B,False
461,2,108,.,.,.,.,PUNCT,not_ent,O,False
462,2,109,The,the,the,the,DET,not_ent,O,True
462,2,109,only,only,only,only,ADJ,not_ent,O,True
462,2,109,picture,picture,picture,picture,NOUN,not_ent,O,False
462,2,109,was,was,be,be,AUX,not_ent,O,True
462,2,109,an,an,an,an,DET,not_ent,O,True
462,2,109,over,over,over,over,ADV,not_ent,O,True
462,2,109,-,-,-,-,PUNCT,not_ent,O,False
462,2,109,enlarged,enlarged,enlarge,enlarge,VERB,not_ent,O,False
462,2,109,photograph,photograph,photograph,photograph,NOUN,not_ent,O,False
462,2,109,",",",",",",",",PUNCT,not_ent,O,False
462,2,109,apparently,apparently,apparently,apparently,ADV,not_ent,O,False
462,2,109,a,a,a,a,DET,not_ent,O,True
462,2,109,hen,hen,hen,hen,NOUN,not_ent,O,False
462,2,109,sitting,sitting,sit,sit,VERB,not_ent,O,False
462,2,109,on,on,on,on,ADP,not_ent,O,True
462,2,109,a,a,a,a,DET,not_ent,O,True
462,2,109,blurred,blurred,blurred,blurred,ADJ,not_ent,O,False
462,2,109,rock,rock,rock,rock,NOUN,not_ent,O,False
462,2,109,.,.,.,.,PUNCT,not_ent,O,False
463,2,110,Looked,looked,look,look,VERB,not_ent,O,False
463,2,110,at,at,at,at,ADP,not_ent,O,True
463,2,110,from,from,from,from,ADP,not_ent,O,True
463,2,110,a,a,a,a,DET,not_ent,O,True
463,2,110,distance,distance,distance,distance,NOUN,not_ent,O,False
463,2,110,",",",",",",",",PUNCT,not_ent,O,False
463,2,110,however,however,however,however,ADV,not_ent,O,True
463,2,110,",",",",",",",",PUNCT,not_ent,O,False
463,2,110,the,the,the,the,DET,not_ent,O,True
463,2,110,hen,hen,hen,hen,NOUN,not_ent,O,False
463,2,110,resolved,resolved,resolve,resolve,VERB,not_ent,O,False
463,2,110,itself,itself,itself,itself,PRON,not_ent,O,True
463,2,110,into,into,into,into,ADP,not_ent,O,True
463,2,110,a,a,a,a,DET,not_ent,O,True
463,2,110,bonnet,bonnet,bonnet,bonnet,NOUN,not_ent,O,False
463,2,110,",",",",",",",",PUNCT,not_ent,O,False
463,2,110,and,and,and,and,CCONJ,not_ent,O,True
463,2,110,the,the,the,the,DET,not_ent,O,True
463,2,110,countenance,countenance,countenance,countenance,NOUN,not_ent,O,False
463,2,110,of,of,of,of,ADP,not_ent,O,True
463,2,110,a,a,a,a,DET,not_ent,O,True
463,2,110,stout,stout,stout,stout,ADJ,not_ent,O,False
463,2,110,old,old,old,old,ADJ,not_ent,O,False
463,2,110,lady,lady,lady,lady,NOUN,not_ent,O,False
463,2,110,beamed,beamed,beam,beam,VERB,not_ent,O,False
463,2,110,down,down,down,down,ADP,not_ent,O,True
463,2,110,into,into,into,into,ADP,not_ent,O,True
463,2,110,the,the,the,the,DET,not_ent,O,True
463,2,110,room,room,room,room,NOUN,not_ent,O,False
463,2,110,.,.,.,.,PUNCT,not_ent,O,False
464,2,111,Several,several,several,several,ADJ,not_ent,O,True
464,2,111,old,old,old,old,ADJ,not_ent,O,False
464,2,111,copies,copies,copy,copy,NOUN,not_ent,O,False
464,2,111,of,of,of,of,ADP,not_ent,O,True
464,2,111,Town,town,Town,town,PROPN,PRODUCT,B,False
464,2,111,Tattle,tattle,Tattle,tattle,PROPN,PRODUCT,I,False
464,2,111,lay,lay,lie,lie,VERB,not_ent,O,False
464,2,111,on,on,on,on,ADP,not_ent,O,True
464,2,111,the,the,the,the,DET,not_ent,O,True
464,2,111,table,table,table,table,NOUN,not_ent,O,False
464,2,111,together,together,together,together,ADV,not_ent,O,True
464,2,111,with,with,with,with,ADP,not_ent,O,True
464,2,111,a,a,a,a,DET,not_ent,O,True
464,2,111,copy,copy,copy,copy,NOUN,not_ent,O,False
464,2,111,of,of,of,of,ADP,not_ent,O,True
464,2,111,Simon,simon,Simon,simon,PROPN,not_ent,O,False
464,2,111,Called,called,call,call,VERB,not_ent,O,False
464,2,111,Peter,peter,Peter,peter,PROPN,not_ent,O,False
464,2,111,",",",",",",",",PUNCT,not_ent,O,False
464,2,111,and,and,and,and,CCONJ,not_ent,O,True
464,2,111,some,some,some,some,PRON,not_ent,O,True
464,2,111,of,of,of,of,ADP,not_ent,O,True
464,2,111,the,the,the,the,DET,not_ent,O,True
464,2,111,small,small,small,small,ADJ,not_ent,O,False
464,2,111,scandal,scandal,scandal,scandal,NOUN,not_ent,O,False
464,2,111,magazines,magazines,magazine,magazine,NOUN,not_ent,O,False
464,2,111,of,of,of,of,ADP,not_ent,O,True
464,2,111,Broadway,broadway,Broadway,broadway,PROPN,FAC,B,False
464,2,111,.,.,.,.,PUNCT,not_ent,O,False
465,2,112,Mrs.,mrs.,Mrs.,mrs.,PROPN,not_ent,O,False
465,2,112,Wilson,wilson,Wilson,wilson,PROPN,PERSON,B,False
465,2,112,was,was,be,be,AUX,not_ent,O,True
465,2,112,first,first,first,first,ADV,ORDINAL,B,True
465,2,112,concerned,concerned,concern,concern,VERB,not_ent,O,False
465,2,112,with,with,with,with,ADP,not_ent,O,True
465,2,112,the,the,the,the,DET,not_ent,O,True
465,2,112,dog,dog,dog,dog,NOUN,not_ent,O,False
465,2,112,.,.,.,.,PUNCT,not_ent,O,False
466,2,113,A,a,a,a,DET,not_ent,O,True
466,2,113,reluctant,reluctant,reluctant,reluctant,ADJ,not_ent,O,False
466,2,113,elevator,elevator,elevator,elevator,NOUN,not_ent,O,False
466,2,113,boy,boy,boy,boy,NOUN,not_ent,O,False
466,2,113,went,went,go,go,VERB,not_ent,O,False
466,2,113,for,for,for,for,ADP,not_ent,O,True
466,2,113,a,a,a,a,DET,not_ent,O,True
466,2,113,box,box,box,box,NOUN,not_ent,O,False
466,2,113,full,full,full,full,ADJ,not_ent,O,True
466,2,113,of,of,of,of,ADP,not_ent,O,True
466,2,113,straw,straw,straw,straw,NOUN,not_ent,O,False
466,2,113,and,and,and,and,CCONJ,not_ent,O,True
466,2,113,some,some,some,some,DET,not_ent,O,True
466,2,113,milk,milk,milk,milk,NOUN,not_ent,O,False
466,2,113,",",",",",",",",PUNCT,not_ent,O,False
466,2,113,to,to,to,to,PART,not_ent,O,True
466,2,113,which,which,which,which,PRON,not_ent,O,True
466,2,113,he,he,he,he,PRON,not_ent,O,True
466,2,113,added,added,add,add,VERB,not_ent,O,False
466,2,113,on,on,on,on,ADP,not_ent,O,True
466,2,113,his,his,his,his,PRON,not_ent,O,True
466,2,113,own,own,own,own,ADJ,not_ent,O,True
466,2,113,initiative,initiative,initiative,initiative,NOUN,not_ent,O,False
466,2,113,a,a,a,a,DET,not_ent,O,True
466,2,113,tin,tin,tin,tin,NOUN,not_ent,O,False
466,2,113,of,of,of,of,ADP,not_ent,O,True
466,2,113,large,large,large,large,ADJ,not_ent,O,False
466,2,113,",",",",",",",",PUNCT,not_ent,O,False
466,2,113,hard,hard,hard,hard,ADJ,not_ent,O,False
466,2,113,dog,dog,dog,dog,NOUN,not_ent,O,False
466,2,113,biscuits,biscuits,biscuit,biscuit,NOUN,not_ent,O,False
466,2,113,—,—,—,—,PUNCT,not_ent,O,False
466,2,113,one,one,one,one,NUM,not_ent,O,True
466,2,113,of,of,of,of,ADP,not_ent,O,True
466,2,113,which,which,which,which,PRON,not_ent,O,True
466,2,113,decomposed,decomposed,decompose,decompose,VERB,not_ent,O,False
466,2,113,apathetically,apathetically,apathetically,apathetically,ADV,not_ent,O,False
466,2,113,in,in,in,in,ADP,not_ent,O,True
466,2,113,the,the,the,the,DET,not_ent,O,True
466,2,113,saucer,saucer,saucer,saucer,NOUN,not_ent,O,False
466,2,113,of,of,of,of,ADP,not_ent,O,True
466,2,113,milk,milk,milk,milk,NOUN,not_ent,O,False
466,2,113,all,all,all,all,DET,TIME,B,True
466,2,113,afternoon,afternoon,afternoon,afternoon,NOUN,TIME,I,False
466,2,113,.,.,.,.,PUNCT,not_ent,O,False
467,2,114,Meanwhile,meanwhile,meanwhile,meanwhile,ADV,not_ent,O,True
467,2,114,Tom,tom,Tom,tom,PROPN,PERSON,B,False
467,2,114,brought,brought,bring,bring,VERB,not_ent,O,False
467,2,114,out,out,out,out,ADP,not_ent,O,True
467,2,114,a,a,a,a,DET,not_ent,O,True
467,2,114,bottle,bottle,bottle,bottle,NOUN,not_ent,O,False
467,2,114,of,of,of,of,ADP,not_ent,O,True
467,2,114,whisky,whisky,whisky,whisky,NOUN,not_ent,O,False
467,2,114,from,from,from,from,ADP,not_ent,O,True
467,2,114,a,a,a,a,DET,not_ent,O,True
467,2,114,locked,locked,locked,locked,ADJ,not_ent,O,False
467,2,114,bureau,bureau,bureau,bureau,NOUN,not_ent,O,False
467,2,114,door,door,door,door,NOUN,not_ent,O,False
467,2,114,.,.,.,.,PUNCT,not_ent,O,False
468,2,115,I,i,I,i,PRON,not_ent,O,True
468,2,115,have,have,have,have,AUX,not_ent,O,True
468,2,115,been,been,be,be,AUX,not_ent,O,True
468,2,115,drunk,drunk,drunk,drunk,ADJ,not_ent,O,False
468,2,115,just,just,just,just,ADV,not_ent,O,True
468,2,115,twice,twice,twice,twice,ADV,not_ent,O,False
468,2,115,in,in,in,in,ADP,not_ent,O,True
468,2,115,my,my,my,my,PRON,not_ent,O,True
468,2,115,life,life,life,life,NOUN,not_ent,O,False
468,2,115,",",",",",",",",PUNCT,not_ent,O,False
468,2,115,and,and,and,and,CCONJ,not_ent,O,True
468,2,115,the,the,the,the,DET,not_ent,O,True
468,2,115,second,second,second,second,ADJ,ORDINAL,B,False
468,2,115,time,time,time,time,NOUN,not_ent,O,False
468,2,115,was,was,be,be,AUX,not_ent,O,True
468,2,115,that,that,that,that,DET,TIME,B,True
468,2,115,afternoon,afternoon,afternoon,afternoon,NOUN,TIME,I,False
468,2,115,;,;,;,;,PUNCT,not_ent,O,False
468,2,115,so,so,so,so,CCONJ,not_ent,O,True
468,2,115,everything,everything,everything,everything,PRON,not_ent,O,True
468,2,115,that,that,that,that,PRON,not_ent,O,True
468,2,115,happened,happened,happen,happen,VERB,not_ent,O,False
468,2,115,has,has,have,have,VERB,not_ent,O,True
468,2,115,a,a,a,a,DET,not_ent,O,True
468,2,115,dim,dim,dim,dim,ADJ,not_ent,O,False
468,2,115,",",",",",",",",PUNCT,not_ent,O,False
468,2,115,hazy,hazy,hazy,hazy,ADJ,not_ent,O,False
468,2,115,cast,cast,cast,cast,NOUN,not_ent,O,False
468,2,115,over,over,over,over,ADP,not_ent,O,True
468,2,115,it,it,it,it,PRON,not_ent,O,True
468,2,115,",",",",",",",",PUNCT,not_ent,O,False
468,2,115,although,although,although,although,SCONJ,not_ent,O,True
468,2,115,until,until,until,until,SCONJ,not_ent,O,True
468,2,115,after,after,after,after,ADP,not_ent,O,True
468,2,115,eight,eight,eight,eight,NUM,TIME,B,True
468,2,115,o’clock,o’clock,o’clock,o’clock,NOUN,TIME,I,False
468,2,115,the,the,the,the,DET,not_ent,O,True
468,2,115,apartment,apartment,apartment,apartment,NOUN,not_ent,O,False
468,2,115,was,was,be,be,AUX,not_ent,O,True
468,2,115,full,full,full,full,ADJ,not_ent,O,True
468,2,115,of,of,of,of,ADP,not_ent,O,True
468,2,115,cheerful,cheerful,cheerful,cheerful,ADJ,not_ent,O,False
468,2,115,sun,sun,sun,sun,NOUN,not_ent,O,False
468,2,115,.,.,.,.,PUNCT,not_ent,O,False
469,2,116,Sitting,sitting,sit,sit,VERB,not_ent,O,False
469,2,116,on,on,on,on,ADP,not_ent,O,True
469,2,116,Tom,tom,Tom,tom,PROPN,PERSON,B,False
469,2,116,’s,’s,’s,’s,PART,not_ent,O,True
469,2,116,lap,lap,lap,lap,NOUN,not_ent,O,False
469,2,116,Mrs.,mrs.,Mrs.,mrs.,PROPN,not_ent,O,False
469,2,116,Wilson,wilson,Wilson,wilson,PROPN,PERSON,B,False
469,2,116,called,called,call,call,VERB,not_ent,O,False
469,2,116,up,up,up,up,ADP,not_ent,O,True
469,2,116,several,several,several,several,ADJ,not_ent,O,True
469,2,116,people,people,people,people,NOUN,not_ent,O,False
469,2,116,on,on,on,on,ADP,not_ent,O,True
469,2,116,the,the,the,the,DET,not_ent,O,True
469,2,116,telephone,telephone,telephone,telephone,NOUN,not_ent,O,False
469,2,116,;,;,;,;,PUNCT,not_ent,O,False
469,2,116,then,then,then,then,ADV,not_ent,O,True
469,2,116,there,there,there,there,PRON,not_ent,O,True
469,2,116,were,were,be,be,VERB,not_ent,O,True
469,2,116,no,no,no,no,DET,not_ent,O,True
469,2,116,cigarettes,cigarettes,cigarette,cigarette,NOUN,not_ent,O,False
469,2,116,",",",",",",",",PUNCT,not_ent,O,False
469,2,116,and,and,and,and,CCONJ,not_ent,O,True
469,2,116,I,i,I,i,PRON,not_ent,O,True
469,2,116,went,went,go,go,VERB,not_ent,O,False
469,2,116,out,out,out,out,ADP,not_ent,O,True
469,2,116,to,to,to,to,PART,not_ent,O,True
469,2,116,buy,buy,buy,buy,VERB,not_ent,O,False
469,2,116,some,some,some,some,PRON,not_ent,O,True
469,2,116,at,at,at,at,ADP,not_ent,O,True
469,2,116,the,the,the,the,DET,not_ent,O,True
469,2,116,drugstore,drugstore,drugstore,drugstore,NOUN,not_ent,O,False
469,2,116,on,on,on,on,ADP,not_ent,O,True
469,2,116,the,the,the,the,DET,not_ent,O,True
469,2,116,corner,corner,corner,corner,NOUN,not_ent,O,False
469,2,116,.,.,.,.,PUNCT,not_ent,O,False
470,2,117,When,when,when,when,SCONJ,not_ent,O,True
470,2,117,I,i,I,i,PRON,not_ent,O,True
470,2,117,came,came,come,come,VERB,not_ent,O,False
470,2,117,back,back,back,back,ADV,not_ent,O,True
470,2,117,they,they,they,they,PRON,not_ent,O,True
470,2,117,had,had,have,have,AUX,not_ent,O,True
470,2,117,both,both,both,both,PRON,not_ent,O,True
470,2,117,disappeared,disappeared,disappear,disappear,VERB,not_ent,O,False
470,2,117,",",",",",",",",PUNCT,not_ent,O,False
470,2,117,so,so,so,so,ADV,not_ent,O,True
470,2,117,I,i,I,i,PRON,not_ent,O,True
470,2,117,sat,sat,sit,sit,VERB,not_ent,O,False
470,2,117,down,down,down,down,ADP,not_ent,O,True
470,2,117,discreetly,discreetly,discreetly,discreetly,ADV,not_ent,O,False
470,2,117,in,in,in,in,ADP,not_ent,O,True
470,2,117,the,the,the,the,DET,not_ent,O,True
